isin,ticker,name,yahoo_symbol,yahoo_name
IE00BL977C92,IS4T,iShares MSCI China UCITS ETF USD (Dist),ICHD.AS,iShares MSCI China UCITS ETF
IE00028H9QJ8,XGUE,Xtrackers USD Corporate Green Bond UCITS ETF 1C EUR Hedged,XGUE.DE,Xtrackers USD Corporate Green Bond UCITS ETF 1C EUR Hedged Acc
IE00BF8HV717,COVR,PIMCO Covered Bond UCITS ETF Dist,COVR.DE,PIMCO Advantage Covered Bond UCITS ETF Income
LU2376679564,XCTE,Xtrackers Harvest MSCI China Tech 100 UCITS ETF 1C,XCTE.DE,Xtrackers Harvest MSCI China Tech 100 UCITS ETF 1C
LU1048317298,UC85,UBS Core BBG US Liquid Corp UCITS ETF hGBP dis,UC85.L,UBS Core BBG US Liquid Corp UCITS ETF hGBP dis
DE000A3G3ZL3,DA20,Bitwise MSCI Digital Assets Select 20 ETP,DA20.DE,Bitwise MSCI Digital Assets Select 20 ETC
IE00BMDV7578,JREC,JPMorgan China A Research Enhanced Index Equity (ESG) UCITS ETF USD (acc),JREC.DE,JPM China A Research Enhanced Index Equity Active UCITS ETF - USD (acc)
GB00B15KY872,OD7T,WisdomTree Zinc,ZINC.L,
IE00BKS8QN04,SBU3,WisdomTree Bund 10Y 3x Daily Short,,
IE00B1FZSF77,IQQ7,iShares US Property Yield UCITS ETF,IQQ7.DE,iShares US Property Yield UCITS ETF USD (Dist)
LU1974695790,EMIG,UBS J.P. Morgan USD EM IG Screened Diversified Bond UCITS ETF USD acc,EMIG.DE,UBS J.P. Morgan USD EM IG Screened Diversified Bond UCITS ETF USD acc
IE00B1W57M07,IQQ9,iShares BIC 50 UCITS ETF USD (Dist),IQQ9.DE,iShares BIC 50 UCITS ETF USD (Dist)
LU1910939849,B8TR,Amundi Global Government Inflation-Linked Bond 1-10Y UCITS ETF Dist,B8TQ.DE,Amundi Global Government Inflation-Linked Bond 1-10Y UCITS ETF
LU2099992260,4UBR,UBS BBG MSCI Global Liquid Corp Sustainable UCITS ETF hEUR acc,4UBR.DE,UBS BBG MSCI Global Liquid Corp Sustainable UCITS ETF hEUR acc
IE00BZ56TQ67,WTIM,WisdomTree Eurozone Quality Dividend Growth UCITS ETF EUR Acc,WTIM.DE,WisdomTree Eurozone Quality Dividend Growth UCITS ETF - EUR Acc
IE0003W9O921,XGBU,Xtrackers USD Corporate Green Bond UCITS ETF 2C Acc USD,XGBU.DE,Xtrackers (IE) Plc - Xtrackers USD Corporate Green Bond UCITS ETF 2C USD Acc
JE00B78NPW60,00X0,WisdomTree Industrial Metals - EUR Daily Hedged,EIMT.MI,WisdomTree Industrial Metals - EUR Daily Hedged
IE00BYTH5R14,ZPD6,State Street SPDR S&P U.S. Dividend Aristocrats Screened UCITS ETF USD Unhedged (Dist),ZPD6.DE,State Street SPDR S&P U.S. Dividend Aristocrats Screened UCITS ETF
IE00BZ56SY76,WTIQ,WisdomTree Eurozone Quality Dividend Growth UCITS ETF EUR Dist,EGRW.L,WisdomTree Eurozone Quality Dividend Growth UCITS ETF - EUR
IE000UCFZI88,SLXU,iShares Core GBP Corporate Bond UCITS ETF USD Hedged (Acc),SLXU.AS,iShares Core £ Corp Bond UCITS ETF USD Hedged (Acc)
IE00BFMM8Y81,EUNQ,iShares Spain Government Bond UCITS ETF USD Hedged (Acc),SPEH.L,iShares Spain Govt Bond UCITS ETF USD Hedged (Acc)
IE00BN4RDY28,JIBG,JPMorgan USD Corporate Bond Research Enhanced Index (ESG) UCITS ETF,JIGB.SW,JPMorgan ETFs Ireland ICAV - JPM USD IG Corporate Bond Active UCITS ETF - USD (dist)
IE00BGYWFK87,VUCE,Vanguard USD Corporate Bond UCITS ETF Accumulating,VUCE.DE,Vanguard USD Corporate Bond UCITS ETF USD Accumulation
IE00BZ163K21,VUCP,Vanguard USD Corporate Bond UCITS ETF Distributing,VUCP.DE,Vanguard USD Corporate Bond UCITS ETF
LU1841731745,L4K3,Amundi MSCI China UCITS ETF Acc,L4K3.DE,Amundi MSCI China UCITS ETF
IE00B4WXJH41,EUN8,iShares Euro Government Bond 10-15yr UCITS ETF,EUN8.DE,iShares € Govt Bond 10-15yr UCITS ETF EUR (Dist)
LU2265794946,UIC1,UBS Solactive China Technology UCITS ETF hEUR acc,UIC1.DE,UBS Solactive China Technology UCITS ETF hEUR acc
LU1910940268,B8TQ,Amundi Global Government Inflation-Linked Bond 1-10Y UCITS ETF EUR Hedged Dist,B8TQ.DE,Amundi Global Government Inflation-Linked Bond 1-10Y UCITS ETF
IE00BK80XL30,MCHN,Invesco MSCI China All Shares Stock Connect UCITS ETF Acc,MCHN.DE,Invesco MSCI China All Shares Connect UCITS ETF
IE00BD4DX952,XQUA,Xtrackers ESG USD Emerging Markets Bond Quality Weighted UCITS ETF 1D,XQUA.DE,Xtrackers ESG USD Emerging Markets Bond Quality Weighted UCITS ETF 1D
IE00BLRPRD67,USAB,L&G USD Corporate Bond Screened UCITS ETF USD Dist,USAB.DE,L&G USD Corporate Bond Screened UCITS ETF USD Distributing
LU2099992005,CORPSC,UBS BBG MSCI Global Liquid Corp Sustainable UCITS ETF hCHF acc,CORPSC.SW,UBS BBG MSCI Global Liquid Corp Sustainable UCITS ETF hCHF acc
LU1750178011,M9SV,Market Access STOXX China A Minimum Variance UCITS ETF,M9SV.DE,Market Access Stoxx China A Minimum Variance Index UCITS ETF C EUR
JE00B78NNV14,EHEN,WisdomTree Energy - EUR Daily Hedged,,
IE00BJ5JPG56,ICGA,iShares MSCI China UCITS ETF USD (Acc),ICGA.DE,iShares MSCI China UCITS ETF USD Acc
IE00BDFK1573,2B7S,iShares USD Treasury Bond 1-3yr UCITS ETF EUR Hedged (Acc),2B7S.DE,iShares $ Treasury Bond 1-3yr UCITS ETF
LU1650489385,LYQ6,Amundi Euro Government Bond 10-15Y UCITS ETF Acc,LYQ6.DE,Amundi Euro Government Bond 10-15Y UCITS ETF Acc
IE00B44T3H88,H4ZP,HSBC MSCI China UCITS ETF USD,H4ZP.DE,HSBC MSCI China UCITS ETF
LU2456436083,XCS7,Xtrackers MSCI China UCITS ETF 1D,XCS7.DE,Xtrackers MSCI China UCITS ETF 1D
LU0489337690,D5BK,Xtrackers FTSE EPRA/NAREIT Developed Europe Real Estate UCITS ETF 1C,D5BK.DE,Xtrackers FTSE Developed Europe Real Estate UCITS ETF 1C
LU1459801517,TIP1A,UBS Core BBG TIPS 1-10 UCITS ETF USD acc,TIP1A.SW,UBS Core BBG TIPS 1-10 UCITS ETF USD acc
LU1974696418,EMIE,UBS J.P. Morgan USD EM IG Screened Diversified Bond UCITS ETF hEUR acc,EMIE.DE,UBS J.P. Morgan USD EM IG Screened Diversified Bond UCITS ETF hEUR acc
LU0514695187,XCS5,Xtrackers MSCI India Swap UCITS ETF 1C,XCS5.DE,Xtrackers MSCI India Swap UCITS ETF 1C
IE00BKPT2T41,IS3W,iShares J.P. Morgan Advanced USD EM Investment Grade Bond UCITS ETF USD (Acc),IGAE.AS,iShares J.P. Morgan ESG $ EM Investment Grade Bond UCITS ETF USD Acc
LU0875160326,RQFI,Xtrackers Harvest CSI 300 UCITS ETF 1D,RQFI.DE,Xtrackers Harvest CSI300 UCITS ETF 1D
IE00BWBXM385,ZPDS,State Street SPDR S&P U.S. Consumer Staples Select Sector UCITS ETF USD,ZPDS.DE,State Street SPDR S&P U.S. Consumer Staples Select Sector UCITS ETF
FR0010150458,XEYX,BNP Paribas Easy CAC 40 ESG UCITS ETF,XEYX.DE,BNP Paribas Easy CAC 40 ESG UCITS ETF
LU0641007264,XGIG,Xtrackers II Global Inflation-Linked Bond UCITS ETF 3D - GBP Hedged,XGIG.L,Xtrackers II Global Inflation-Linked Bond UCITS ETF 3D - GBP Hedged
LU2611732475,C005,Amundi SDAX UCITS ETF Dist,C005.DE,Amundi Index Solutions - Amundi SDAX UCITS ETF EUR Distributing
IE00BM8QS095,ICNT,Invesco MSCI China Technology All Shares Stock Connect UCITS ETF Acc,ICNT.DE,Invesco MSCI China Technology All Shares Stock Connect UCITS ETF
LU1048316720,CBUSAC,UBS Core BBG US Liquid Corp UCITS ETF USD acc,CBUSAC.SW,UBS Core BBG US Liquid Corp UCITS ETF USD acc
IE0007P4PBU1,H4Z6,HSBC MSCI China UCITS ETF USD (Acc),H4Z6.DE,HSBC MSCI China UCITS ETF
LU1681039480,REAL,Amundi FTSE EPRA Europe Real Estate UCITS ETF EUR (C),EPRE.MI,Amundi Index Solutions - Amundi FTSE EPRA Europe Real Estate UCITS ETF-C
IE00BF2FNJ76,T3RE,Invesco US Treasury Bond 1-3 Year UCITS ETF EUR Hedged Dist,T3RE.DE,Invesco US Treasury Bond 1-3 Year UCITS ETF EUR Hdg Dist
LU1650489898,NADB,Amundi Euro Government Bond 10-15Y UCITS ETF Dist,NADB.DE,Amundi Euro Government Bond 10-15Y UCITS ETF
LU1812091194,LEEU,Amundi FTSE EPRA Europe Real Estate UCITS ETF (D),LEEU.DE,Amundi Index Solutions - Amundi FTSE EPRA Europe Real Estate UCITS ETF
IE0004KLW911,XQUD,Xtrackers ESG USD Emerging Markets Bond Quality Weighted UCITS ETF 1C,XQUD.DE,Xtrackers ESG USD Emerging Markets Bond Quality Weighted UCITS ETF 1C
LU2439735890,CNYE,Amundi China CNY Bonds UCITS ETF DR (C),CNYE.DE,Amundi Index Solutions - Amundi China CNY Bonds UCITS ETF DR USD Cap
IE00B7XD2195,PCFH,WisdomTree Silver 3x Daily Leveraged,3SIL.MI,WisdomTree Silver 3x Daily Leveraged
IE00BKS8QT65,TY3S,WisdomTree US Treasuries 10Y 3x Daily Short,3TYS.MI,WisdomTree US Treasuries 10Y 3x Daily Short
IE00BGYWFL94,VDCE,Vanguard USD Corporate Bond UCITS ETF EUR Hedged Accumulating,VDCE.DE,Vanguard USD Corporate Bond UCITS ETF EUR Hedged Accumulation
LU1169827224,3CE0,UBS MSCI Hong Kong UCITS ETF HKD dis,HKDE.AS,UBS MSCI Hong Kong UCITS ETF (HKD) A-dis
LU2265794276,UIC2,UBS Solactive China Technology UCITS ETF USD acc,UIC2.DE,UBS Solactive China Technology UCITS ETF USD acc
LU1681043086,18MK,Amundi MSCI India Swap II UCITS ETF EUR Acc,18MK.DE,Amundi Index Solutions - Amundi MSCI India Swap II UCITS ETF EUR Acc
DE000ETFL326,EL46,Deka MSCI China ex A Shares UCITS ETF,EL46.DE,Deka MSCI China ex A Shares UCITS ETF
LU1681043169,10A3,Amundi MSCI India Swap II UCITS ETF USD Acc,CI2U.PA,Amundi Index Solutions - Amundi MSCI India Swap II UCITS ETF USD Acc
IE000DOZYQJ7,TAEH,Janus Henderson Haitong Asia ex-Japan High Yield Corp USD Bond Screened Core UCITS ETF EUR-Hedged Dist.,TAEH.DE,Janus Henderson Haitong Asia ex-Japan High Yield Corp USD Bond Screened Core UCITS ETF EUR-H Dist
DE000A0F5UE8,EXXU,iShares Dow Jones China Offshore 50 UCITS ETF (DE),EXXU.DE,iShares Dow Jones China Offshore 50 UCITS ETF (DE)
LU1974694637,EGOG,UBS J.P. Morgan Global Gov ESG Liquid Bond UCITS ETF hGBP dis,EGOG.L,UBS(Lux)Fund Solutions – J.P. Morgan Global Government ESG Liquid Bond UCITS ETF(hedged GBP)A-dis
LU1974696095,ESGEMC,UBS J.P. Morgan USD EM IG Screened Diversified Bond UCITS ETF hCHF acc,ESGEMC.SW,UBS J.P. Morgan USD EM IG Screened Diversified Bond UCITS ETF hCHF acc
LU1285960032,LYXU,Amundi USD Corporate Bond Climate Paris Aligned UCITS ETF EUR Hedged Dist,USIH.MI,Amundi USD Corporate Bond Climate Paris Aligned UCITS ETF EUR Hedged Dist
IE0005E8N9I1,EY10,Fidelity Global Corp Bond Research Enhanced PAB UCITS ETF INC-USD (hedged),FSMU.SW,Fidelity Global Corp Bond Research Enhanced PAB UCITS ETF USD Income Hedged
IE00BFY0GV36,USCE,State Street SPDR Bloomberg U.S. Corporate Scored UCITS ETF EUR Hedged (Acc),,
LU0514695690,XCS6,Xtrackers MSCI China UCITS ETF 1C,XCS6.DE,Xtrackers MSCI China UCITS ETF 1C
FR0010361683,LYMD,Amundi MSCI India Swap UCITS ETF EUR Acc,LYMD.DE,Amundi MSCI India Swap UCITS ETF EUR ACC
IE00BYX8XC17,SXR6,iShares MSCI Japan SRI UCITS ETF USD (Acc),SXR6.DE,iShares MSCI Japan SRI UCITS ETF
IE00BMFJGP26,IEGC,iShares Core Euro Government Bond UCITS ETF CHF Hedged (Acc),IEGC.SW,iShares Core € Govt Bond UCITS ETF CHF Hedged Acc
LU1215461168,CBSUSA,UBS BBG MSCI US Liquid Corp Sustainable UCITS ETF USD acc,CBSUSA.MI,UBS BBG MSCI US Liquid Corp Sustainable UCITS ETF USD acc
IE00BF4NQ904,H41K,HSBC MSCI China A Inclusion UCITS ETF,H41K.DE,HSBC MSCI CHINA A UCITS ETF
DE000A0Q4R44,EXI5,iShares STOXX Europe 600 Real Estate UCITS ETF (DE),EXI5.DE,iShares STOXX Europe 600 Real Estate UCITS ETF (DE)
IE00BGDQ0V72,36B4,iShares MSCI Japan SRI UCITS ETF USD (Dist),36B4.DE,iShares MSCI Japan SRI UCITS ETF
IE00BF59RV63,JRUB,JPMorgan USD Corporate Bond Research Enhanced Index (ESG) UCITS ETF,JRUB.DE,JPMorgan ETFs Ireland ICAV - JPM USD IG Corporate Bond Active UCITS ETF - USD (acc)
XS2337092550,3URE,Leverage Shares 3x UBER ETP Securities,3URE.DE,Leverage Shares PLC           E
LU1806495575,UCRP,Amundi Index US Corporate SRI UCITS ETF DR (C),UCRP.DE,Amundi Index Solutions - Amundi USD Corporate Bond ESG UCITS ETF DR (C)
FR0010375766,NK4G,Amundi MSCI India Swap UCITS ETF USD Acc,LYINR.SW,Amundi MSCI India Swap UCITS ETF USD Acc
LU1407887089,AE53,Amundi US Treasury Bond 1-3Y UCITS ETF Acc,US1.MI,Amundi US Treasury Bond 1-3Y UCITS ETF Acc
LU1459802168,TIP1S,UBS Core BBG TIPS 1-10 UCITS ETF hCHF acc,TIP1S.SW,UBS Core BBG TIPS 1-10 UCITS ETF hCHFacc
FR0011720911,CNAA,Amundi MSCI China A UCITS ETF Acc,CNAA.DE,Amundi MSCI China A UCITS ETF Acc
LU1708330318,GAGH,Amundi Core Global Aggregate Bond UCITS ETF EUR Hedged Acc,GAGH.MI,Amundi Index Solutions - Amundi Core Global Aggregate Bond UCITS ETF DR EUR Hedged
IE000GGQK173,R8T,abrdn Future Real Estate UCITS ETF USD Accumulating ETF,R8T.DE,abrdn Future Real Estate UCITS ETF
LU1459801434,UBTS,UBS Core BBG TIPS 1-10 UCITS ETF USD dis,TIP1D.MI,UBS Core BBG TIPS 1-10 UCITS ETF USD dis
IE00BF51K025,PUIG,Invesco USD IG Corporate Bond ESG Climate Transition UCITS ETF Dist,PUIG.DE,Invesco USD IG Corporate Bond ESG Climate Transition UCITS ETF
IE00BQXKVQ19,XGLF,Xtrackers MSCI GCC Select Swap UCITS ETF 1C,XGLF.DE,Xtrackers MSCI GCC Select Swap UCITS ETF 1C
GB00BMTP1519,ALTC,WisdomTree Physical Crypto Altcoins,WALT.SW,WisdomTree Physical Crypto Altcoins
LU2469335298,MPXG,Amundi MSCI Pacific Ex Japan SRI Climate Paris Aligned UCITS ETF DR - GBP (D),MPXG.L,Amundi MSCI Pacific Ex Japan SRI Climate Paris Aligned - UCITS ETF DR - GBP (D)
IE0000J0F3C5,JRUE,JPMorgan USD Corporate Bond Research Enhanced Index (ESG) UCITS ETF EUR Hedged,JRUE.DE,JPMorgan ETFs Ireland ICAV - JPM USD IG Corporate Bond Active UCITS ETF - EUR Hedged (acc)
IE000DS9ZCL4,JRDC,JPMorgan China A Research Enhanced Index Equity (ESG) UCITS ETF USD (dist),JRDC.DE,JPM China A Research Enhanced Index Equity Active UCITS ETF USD Distribution
CH1218734544,HDXM,Hashdex Crypto Momentum Factor ETN,HDXM.DE,Hashdex AG                    O
IE00BQT3WG13,36BZ,iShares MSCI China A UCITS ETF,36BZ.DE,iShares MSCI China A UCITS ETF
IE00BM67HN09,XDWS,Xtrackers MSCI World Consumer Staples UCITS ETF 1C,XDWS.DE,Xtrackers MSCI World Consumer Staples UCITS ETF 1C
IE00BKKKWJ26,5UOA,iShares USD Corporate Bond ESG SRI UCITS ETF (Acc),5UOA.DE,iShares $ Corp Bond ESG SRI UCITS ETF USD Acc
IE00BK4W7N32,36BE,iShares USD Corporate Bond ESG SRI UCITS ETF (Dist),36BE.DE,iShares $ Corp Bond ESG SRI UCITS ETF USD Inc
IE00BD4DXB77,XQUE,Xtrackers ESG USD Emerging Markets Bond Quality Weighted UCITS ETF 2D EUR Hedged,XQUE.DE,Xtrackers ESG USD Emerging Markets Bond Quality Weighted UCITS ETF 2D-EURHedged
LU0950676113,UT1US,UBS Core BBG US Treasury 1-3 UCITS ETF USD acc,UT1US.SW,UBS Core BBG US Treasury 1-3 UCITS ETF USD acc
LU1048316647,UEF9,UBS Core BBG US Liquid Corp UCITS ETF USD dis,UEF9.DE,UBS Core BBG US Liquid Corp UCITS ETF USD dis
LU1285959703,LGQA,Amundi USD Corporate Bond Climate Paris Aligned UCITS ETF Dist,USIG.MI,Amundi USD Corporate Bond Climate Paris Aligned UCITS ETF Dist
IE00BF2FNG46,TRD3,Invesco US Treasury Bond 1-3 Year UCITS ETF Dist,TRD3.DE,Invesco US Treasury Bond 1-3 Year UCITS ETF USD Dist
LU2089239276,PRAP,Amundi Core USD Corporate Bond UCITS ETF Acc,PRAP.DE,Amundi Core USD Corporate Bond UCITS ETF Acc
LU2037749152,PR1P,Amundi Core USD Corporate Bond UCITS ETF Dist,PR1P.DE,Amundi Core USD Corporate Bond UCITS ETF Dist
IE00BKPJY541,KSTR,KraneShares ICBCCS SSE Star Market 50 Index UCITS ETF EUR,KSRE.DE,KraneShares ICBCCS SSE Star Market 50 Index UCITS ETF
IE00BYXPSP02,IS0F,iShares USD Treasury Bond 1-3yr UCITS ETF (Acc),2B7S.DE,iShares $ Treasury Bond 1-3yr UCITS ETF
IE00B14X4S71,IUSU,iShares USD Treasury Bond 1-3yr UCITS ETF (Dist),IUSU.DE,iShares $ Treasury Bond 1-3yr UCITS ETF USD (Dist)
IE00BF1QPL78,SPFE,State Street SPDR Bloomberg Global Aggregate Bond UCITS ETF EUR Hedged (Dist),SPFE.DE,State Street SPDR Bloomberg Global Aggregate Bond UCITS ETF EUR Hedged
IE00B3VWN179,SXRK,iShares USD Treasury Bond 1-3yr UCITS ETF (Acc),CSBGU3.MI,iShares VII PLC - iShares $ Treasury Bd 1-3y ETF USD Acc B
LU1900068914,LCHI,Amundi MSCI China ESG Selection Extra UCITS ETF Acc,LCHI.DE,Amundi MSCI China ESG Selection Extra UCITS ETF Acc
LU2523865991,X71U,Xtrackers II Eurozone Government Bond 7-10 UCITS ETF 2C - USD Hedged,X71U.L,Xtrackers II Eurozone Government Bond 7-10 UCITS ETF 2C Hedged
LU2297533809,UCRH,Amundi Index US Corporate SRI UCITS ETF DR Hedged EUR (D),UCRH.DE,Amundi Index Solutions - Amundi USD Corporate Bond ESG UCITS ETF DR - Hedged EUR (D)
IE00BLF7VX27,SPPU,State Street SPDR Bloomberg U.S. Corporate Scored UCITS ETF USD Unhedged (Acc),SPPU.DE,State Street SPDR Bloomberg U.S. Corporate Scored UCITS ETF
IE00BMGNVD65,AYEH,iShares Core Global Aggregate Bond UCITS ETF USD Hedged (Dist),AGUG.AS,iShares Core Global Aggregate Bond UCITS ETF USD Hedged (Dist)
LU1602144906,18MM,Amundi MSCI Pacific Ex Japan SRI Climate Paris Aligned UCITS ETF DR - EUR (C),18MM.DE,Amundi MSCI Pacific Ex Japan SRI Climate Paris Aligned - UCITS ETF DR - EUR (C)
LU1953188833,UETC,UBS MSCI China Universal UCITS ETF USD dis,UETC.DE,UBS MSCI China Universal UCITS ETF USD dis
IE000AQ7A2X6,SPFF,State Street SPDR Bloomberg Global Aggregate Bond UCITS ETF EUR Hedged (Acc),SPFF.DE,State Street SPDR Bloomberg Global Aggregate Bond UCITS ETF EUR Acc Hedged
IE00BYTRR756,SS40,State Street SPDR MSCI World Consumer Staples UCITS ETF USD,WCOS.MI,State Street SPDR MSCI World Consumer Staples UCITS ETF
LU0429458895,D5BE,Xtrackers II US Treasuries 1-3 UCITS ETF 1D,D5BE.DE,Xtrackers II US Treasuries 1-3 UCITS ETF 1D
IE000HQY8R78,AGGD,iShares Global Aggregate Bond ESG ​SRI UCITS ETF USD Hedged (Acc),AGGD.AS,iShares Global Aggregate Bond ESG SRI UCITS ETF USD Hedged Accumulation
IE00BC7GZJ81,SYBW,State Street SPDR Bloomberg 1-3 Year U.S. Treasury Bond UCITS ETF USD Unhedged (Dist),SYBW.DE,State Street SPDR Bloomberg 1-3 Year U.S. Treasury Bond UCITS ETF
LU2402389261,APXJ,Amundi MSCI Pacific Ex Japan SRI Climate Paris Aligned UCITS ETF DR - EUR (D),APXJ.DE,Amundi MSCI Pacific Ex Japan SRI Climate Paris Aligned - UCITS ETF DR - EUR (D)
LU1920015523,XUS1,Xtrackers II US Treasuries 1-3 UCITS ETF 1C,,
LU1602145036,AFIP,Amundi MSCI Pacific Ex Japan SRI Climate Paris Aligned UCITS ETF DR - USD (C),CP9U.PA,Amundi MSCI Pacific Ex Japan SRI Climate Paris Aligned - UCITS ETF DR - USD (C)
LU1285959885,USIC,Amundi USD Corporate Bond Climate Paris Aligned UCITS ETF Acc,USIC.MI,Amundi USD Corporate Bond Climate Paris Aligned UCITS ETF Acc
IE000L1I4R94,TGCC,Janus Henderson GCC Sovereign USD Bonds Core UCITS ETF USD Acc.,TGCC.L,Janus Henderson GCC Sovereign USD Bond Core UCITS ETF
IE00BDBRDM35,EUNA,iShares Core Global Aggregate Bond UCITS ETF EUR Hedged (Acc),EUNA.DE,iShares Core Global Aggregate Bond UCITS ETF EUR Hedged (Acc)
IE00BD9MMD49,JA13,JPMorgan BetaBuilders US Treasury Bond 1-3 yr UCITS ETF - USD (Acc),JA13.DE,JPMorgan ETFs (Ireland) ICAV - BetaBuilders US Treasury Bond 1-3 yr UCITS ETF
IE00BFMKQC67,XDCC,Xtrackers USD Corporate Bond UCITS ETF 1C,XDCC.DE,Xtrackers USD Corporate Bond UCITS ETF 1C
LU1048317538,CBUSS,UBS Core BBG US Liquid Corp UCITS ETF hCHF acc,CBUSS.SW,UBS Core BBG US Liquid Corp UCITS ETF hCHF acc
LU1407887162,US13,Amundi US Treasury Bond 1-3Y UCITS ETF Dist,US13.MI,Amundi US Treasury Bond 1-3Y UCITS ETF Dist
IE00B7LGZ558,IS0K,iShares France Government Bond UCITS ETF EUR (Dist),IFRB.AS,iShares France Govt Bond UCITS ETF EUR (Dist)
LU1215461085,4UBE,UBS BBG MSCI US Liquid Corp Sustainable UCITS ETF USD dis,CBSUS.MI,UBS BBG MSCI US Liquid Corp Sustainable UCITS ETF USD dis
IE00BF2GFM70,TRGB,Invesco US Treasury Bond UCITS ETF GBP Hedged Dist,TRGB.L,Invesco US Treasury Bond UCITS ETF GBP Hdg Dist
IE00BFWXDX52,FVUI,Franklin USD Investment Grade Corporate Bond UCITS ETF,FVUI.DE,Franklin USD Investment Grade Corporate Bond UCITS ETF
LU0721552544,UEFF,UBS Core BBG US Treasury 1-3 UCITS ETF USD dis,UEFF.DE,UBS Core BBG US Treasury 1-3 UCITS ETF USD dis
GB00BMTP1733,WMEG,WisdomTree Physical Crypto Mega Cap Equal Weight,MEGA.PA,WisdomTree Physical Crypto Mega Cap Equal Weight
IE000S0PSP47,VDTS,Vanguard USD Treasury Bond UCITS ETF GBP Hedged Distributing,VDTS.L,Vanguard USD Treasury Bond UCITS ETF GBP Hedged Distribution
IE00BF1QPK61,GLAC,State Street SPDR Bloomberg Global Aggregate Bond UCITS ETF CHF Hedged (Acc),GLAC.SW,State Street SPDR Bloomberg Global Aggregate Bond UCITS ETF CHF Hedged
IE00BH4G7D40,36BA,iShares USD Corporate Bond ESG SRI UCITS ETF EUR Hedged (Dist),36BA.DE,iShares $ Corp Bond ESG SRI UCITS ETF EUR Hedged Inc
IE00BZ036H21,XDGU,Xtrackers USD Corporate Bonds UCITS ETF 1D,XDGU.DE,Xtrackers USD Corporate Bond UCITS ETF 1D
LU1048317025,UEF0,UBS Core BBG US Liquid Corp UCITS ETF hEUR acc,UEF0.DE,UBS Core BBG US Liquid Corp UCITS ETF hEUR acc
LU1215461754,CBSUST,UBS BBG MSCI US Liquid Corp Sustainable UCITS ETF hCHF dis,CBSUST.SW,UBS BBG MSCI US Liquid Corp Sustainable UCITS ETF hCHF dis
IE00BK6Q9938,BBTP,JPMorgan BetaBuilders US Treasury Bond UCITS ETF GBP Hedged (Acc),BBTR.DE,JPMorgan ETFs (Ireland) ICAV BetaBuilders US Treasury Bond UCITS ETF
LU2095995895,JC11,UBS J.P. Morgan CNY China Gov 1-10 UCITS ETF USD acc,JC11.DE,UBS J.P. Morgan CNY China Gov 1-10 UCITS ETF USD acc
IE00BT9PVG14,FDIU,First Trust Dow Jones International Internet UCITS ETF Acc,FDNI.MI,First Trust Dow Jones International Internet ETF Class A USD
IE000F472DU7,DRGE,L&G China CNY Bond UCITS ETF EUR Dist,DRGE.DE,L&G China CNY Bond UCITS ETF EUR Inc
JE00B2NFV134,4RUM,WisdomTree Platinum 2x Daily Leveraged,LPLA.MI,WisdomTree Platinum 2x Daily Leveraged
JE00B24DKJ77,4RTE,WisdomTree Nickel 1x Daily Short,SNIK.MI,WisdomTree Nickel 1x Daily Short
IE00BZ043R46,QDVJ,iShares Core Global Aggregate Bond UCITS ETF USD Hedged (Acc),AGGU.SW,iShares Core Global Aggregate Bond UCITS ETF USD Hedged (Acc)
IE000APK27S2,AEGE,iShares Global Aggregate Bond ESG ​SRI UCITS ETF EUR Hedged (Acc),AEGE.DE,iShares Global Aggregate Bond ESG SRI UCITS ETF EUR Hedged Accumulation
IE000Z8F16G5,SHIR,iShares Global Aggregate Bond ESG ​SRI UCITS ETF CHF Hedged (Acc),SHIR.SW,iShares Global Aggregate Bond ESG SRI UCITS ETF CHF Hedged Accumulation
IE00BF1QPH33,SPFU,State Street SPDR Bloomberg Global Aggregate Bond UCITS ETF USD Hedged (Dist),SPFU.DE,State Street SPDR Bloomberg Global Aggregate Bond UCITS ETF USD Hedged
IE00BKC94M46,SPFV,State Street SPDR Bloomberg Global Aggregate Bond UCITS ETF USD Hedged (Acc),SPFV.DE,State Street SPDR Bloomberg Global Aggregate Bond UCITS ETF USD Hedged Acc
LU1215461325,UET0,UBS BBG MSCI US Liquid Corp Sustainable UCITS ETF hEUR acc,UET0.DE,UBS BBG MSCI US Liquid Corp Sustainable UCITS ETF hEUR acc
LU0514694701,XCS4,Xtrackers MSCI Thailand UCITS ETF 1C,XCS4.DE,Xtrackers MSCI Thailand UCITS ETF 1C
LU1900067940,LHKG,Amundi MSCI China ESG Selection Extra UCITS ETF Dist,LHKG.DE,Amundi MSCI China ESG Selection Extra UCITS ETF Dist
IE00BLRPQL76,DRGN,L&G China CNY Bond UCITS ETF USD Dist,DRGN.DE,L&G China CNY Bond UCITS ETF
IE000HT7E0B1,XNZN,Xtrackers Nordic Net Zero Pathway Paris Aligned UCITS ETF 1C,XNZN.DE,Xtrackers Nordic Net Zero Pathway Paris Aligned UCITS ETF 1C
LU1778293313,A4HW,Amundi Core Global Aggregate Bond UCITS ETF USD Hedged Acc,GAHU.PA,Amundi Index Solutions - Amundi Core Global Aggregate Bond UCITS ETF DR Hedged USD
IE00BMH5Y871,BUG,Global X Cybersecurity UCITS ETF USD Accumulating,BUG.DE,Global X Cybersecurity UCITS ETF USD Acc
