isin,symbol,name
DE000A0D8Q07,EXSI.DE,iShares EURO STOXX UCITS ETF (DE)
LU0846194776,XD5E.DE,Xtrackers MSCI EMU UCITS ETF 1D
LU0147308422,UIM4.DE,UBS Core MSCI EMU UCITS ETF EUR dis
LU2581375156,XSX7.DE,Xtrackers Stoxx Europe 600 UCITS ETF 1D
IE00B43VDT70,SSLV.MI,Invesco Physical Silver ETC
DE000A2QP4B6,EXIE.DE,iShares STOXX Europe 600 UCITS ETF (DE) EUR (Acc)
LU1646361276,MFEC.PA,Amundi Core MSCI EMU UCITS ETF Acc
LU1645386480,SEAB.DE,UBS J.P. Morgan USD EM Diversified Bond 1-5 UCITS ETF hEUR acc
IE00BK72HT65,WSRIC.SW,UBS MSCI World Socially Responsible UCITS ETF hCHF acc
LU1681041627,MIVA.DE,Amundi Index Solutions - Amundi MSCI Europe Minimum Volatility Factor UCITS ETF-C
DE000A0H08G5,EXH2.DE,iShares STOXX Europe 600 Financial Services UCITS ETF (DE)
IE000O8S1EX4,T3MP.DE,JPMorgan ETFs (Ireland) ICAV - Climate Change Solutions Active UCITS ETF
LU1931974429,PR1Z.DE,Amundi Index Solutions - Amundi Prime Eurozone UCITS ETF DR
IE00BDR5H412,GENDES.SW,UBS Global Gender Equality UCITS ETF hCHF acc
LU1645386308,SEAD.DE,UBS J.P. Morgan USD EM Diversified Bond 1-5 UCITS ETF hEUR dis
IE00BDGV0C91,USMUFS.SW,UBS MSCI USA Select Factor Mix UCITS ETF hCHF acc
IE00052T92P8,WELQ.DE,Amundi ETF ICAV - Amundi S&P World Utilities Screened UCITS ETF Dist
LU1324516720,SBEMS.SW,UBS BBG USD EM Sovereign UCITS ETF hCHF acc
IE00BDR5H305,GENDET.SW,UBS Global Gender Equality UCITS ETF hCHF dis
IE00BYSX4408,FEQP.L,Fidelity Europe Quality Income UCITS ETF GBP Hedged Acc
IE00BLRPRL42,QQQ3.MI,WisdomTree NASDAQ 100 3x Daily Leveraged
LU0908500753,LYP6.DE,Amundi Core Stoxx Europe 600 UCITS ETF Acc
DE0002635307,EXSA.DE,iShares STOXX Europe 600 UCITS ETF (DE) EUR (Dist)
LU1646360971,LMVF.DE,Amundi Core MSCI EMU UCITS ETF Dist
IE00B60SWW18,SC0C.DE,Invesco STOXX Europe 600 UCITS ETF
LU1169821292,UFMB.DE,UBS MSCI United Kingdom UCITS ETF hEUR acc
IE00B910VR50,ZPRE.DE,State Street SPDR MSCI EMU UCITS ETF
LU1931974262,PR1E.DE,Amundi Index Solutions - Amundi Prime Europe UCITS ETF DR
LU2089238039,PRAE.DE,Amundi Index Solutions - Amundi Prime Europe UCITS ETF DR (C)
IE00BWK1SP74,EMUC.SW,iShares VII PLC - iShares MSCI EMU CHF Hedged ETF Acc
IE00BYTH5602,SJNE.MI,State Street SPDR Bloomberg U.S. High Yield Corporate Scored UCITS ETF EUR Hedged (Acc)
IE00BMZ17X30,SUWU.AS,iShares MSCI World SRI UCITS ETF USD Hedged (Dist)
LU2555926455,EUPB.DE,Ossiam Shiller Barclays Cape Global Sector Value Fund 1C (EUR)
IE00BWTNM966,FTGG.DE,First Trust Germany AlphaDEX UCITS ETF
IE00B4K48X80,EUNK.DE,iShares Core MSCI Europe UCITS ETF EUR (Acc)
LU1829218749,LYTR.DE,Amundi Bloomberg Equal-weight Commodity ex-Agriculture UCITS ETF Acc
LU1291098827,EMUX.DE,BNP Paribas Easy MSCI EMU Min TE UCITS ETF – EUR
LU0908501058,LGQG.DE,Amundi MSCI EMU ESG Broad Transition UCITS ETF ACC
FR0011550193,ETSZ.DE,BNP Paribas Easy Stoxx Europe 600 UCITS ETF EUR C
IE00077FRP95,UDIV.DE,Global X SuperDividend UCITS ETF USD Dis
LU0290356954,DBXQ.DE,Xtrackers II Eurozone Government Bond 3-5 UCITS ETF
NL0009272749,TDT.AS,VanEck AEX UCITS ETF
DE000A1EK0J7,XAD2.DE,DB ETC PLC                    E
IE00B5BD5K76,H4ZE.DE,HSBC MSCI Europe UCITS ETF
FR0011550672,ETSA.DE,BNP Paribas Easy Stoxx Europe 600 UCITS ETF EUR C/D
IE00BSPLC520,ZPRU.DE,State Street SPDR MSCI USA Value UCITS ETF USD Acc
LU0908501132,MFDD.MI,Amundi MSCI EMU ESG Broad Transition UCITS ETF DIST
LU1900069219,C099.DE,Amundi Bloomberg Equal-weight Commodity ex-Agriculture UCITS ETF Euro Hedged Acc
IE00BD26N851,STEA.L,PIMCO Advantage US Short-Term High Yield Corporate Bond UCITS ETF EUR (Hedged) Acc
IE00B8X9NW27,FTGU.DE,First Trust US Large Cap Core AlphaDEX UCITS ETF Class A USD
LU1920015440,XUEB.DE,Xtrackers II J.P. Morgan USD Emerging Markets Bond UCITS ETF 2C
LU1720938841,UEFE.DE,UBS J.P. Morgan EM Multi-Factor Enhanced Local Currency Bond UCITS ETF USD dis
LU0614173895,X03C.DE,Xtrackers II Eurozone Government Bond 3-5 UCITS ETF 1D
IE00BYSX4283,FEUQ.DE,Fidelity Europe Quality Income UCITS ETF EUR Acc
IE000JCGTOP1,OP7H.PA,Ossiam Bloomberg USA PAB UCITS ETF - 1A EUR Hedged Acc
IE00BYSX4176,FEUI.DE,Fidelity Europe Quality Income UCITS ETF EUR Inc
LU0599612842,OSX4.DE,Ossiam Europe ESG Machine Learning ETF UCITS 1C (EUR)
IE00BMYMHS24,ASWE.DE,Saturna Al-Kawthar Global Focused Equity UCITS ETF
IE00B7Y34M31,3USL.L,WisdomTree S&amp;P 500 3x Daily Leveraged
DE000ETFL284,EL42.DE,Deka MSCI Europe UCITS ETF
LU1169819809,EMUUSD.SW,UBS Core MSCI EMU UCITS ETF hUSD acc
DE0005933998,EXSD.DE,iShares STOXX Europe Mid 200 UCITS ETF (DE)
DE000A0H08J9,EXH4.DE,iShares STOXX Europe 600 Industrial Goods & Services UCITS ETF (DE)
IE00004PGEY9,JREZ.DE,JPM Eurozone Research Enhanced Index Equity Active UCITS ETF - EUR (acc)
IE00BKWQ0Q14,SPYE.DE,State Street SPDR MSCI Europe UCITS ETF
LU0879399441,UEFZ.DE,UBS SBI Foreign AAA-BBB 5-10 ESG UCITS ETF CHF dis
IE00B3DWVS88,EMSM.DE,Invesco MSCI Emerging Markets UCITS ETF
IE00BK72HM96,4UB1.DE,UBS MSCI World Socially Responsible UCITS ETF hEUR acc
LU0950670777,F1ESGA.SW,UBS SBI Foreign AAA-BBB 1-5 ESG UCITS ETF CHF acc
LU1600334798,UIMF.DE,UBS Core MSCI Europe UCITS ETF hEUR acc
IE00BJXT3H40,SRUG.L,UBS MSCI USA Socially Responsible UCITS ETF hGBP dis
IE00BN4Q0602,AW16.DE,UBS MSCI USA Climate Paris Aligned UCITS ETF USD acc
IE000ZQOIPB1,H4ZE.DE,HSBC MSCI Europe UCITS ETF
IE00BMYDM802,BAT3.DE,L&G UK Quality Dividends Equal Weight ETF GBP Dis
IE00B60SWY32,SC0E.DE,Invesco MSCI Europe UCITS ETF
IE00BNTVVR89,ZSG0.DE,Gold Miners Screened UCITS ETF
LU1650492330,100H.PA,Amundi FTSE 100 Swap UCITS ETF EUR Hedged Acc
IE00BG88WH84,WCOM.L,WisdomTree Enhanced Commodity UCITS ETF - GBP Hedged Acc
LU1169819718,EMUSD.SW,UBS Core MSCI EMU UCITS ETF hUSD dis
IE00BYTH5T38,ZPD9.DE,State Street SPDR S&P Euro Dividend Aristocrats Screened UCITS ETF
IE0008RX29L5,WDEY.DE,Invesco Markets II plc - Invesco Wind Energy UCITS ETF USD Acc
LU1772333404,XSXE.DE,Xtrackers Stoxx Europe 600 UCITS ETF 2C - EUR Hedged
LU1981860585,XCOG.L,Amundi Global Aggregate Proceeds Bond 1-10Y UCITS ETF GBP Hedged Dist
IE00BFNM3D14,SLMC.DE,iShares MSCI Europe Screened UCITS ETF EUR (Acc)
LU1437015735,CEU2.DE,Amundi Index Solutions - Amundi Core MSCI Europe UCITS ETF DR
LU1291099718,EEUX.DE,BNP Paribas Easy MSCI Europe Min TE UCITS ETF Cap
LU2195226068,ZPAB.DE,Amundi S&P Eurozone Climate Paris Aligned UCITS ETF Acc
IE00BFNM3B99,SLMA.DE,iShares MSCI EMU Screened UCITS ETF EUR (Acc)
IE00BK72HJ67,4UBH.DE,UBS MSCI World Socially Responsible UCITS ETF USD acc
IE00BYXVGX24,FUSD.DE,Fidelity US Quality Income UCITS ETF Inc
IE0003Z9E2Y3,4COP.DE,Global X Copper Miners UCITS ETF
IE00BKBF6616,CEUU.AS,iShares VII PLC -iShares Core MSCI EMU UCITS ETF
LU1737652310,10AI.DE,Amundi Index Solutions - Amundi Core MSCI Europe UCITS ETF DR EUR
IE00BFNM3C07,SLMB.DE,iShares MSCI EMU Screened UCITS ETF EUR (Dist)
FR0010261198,LYY5.DE,Amundi MSCI Europe UCITS ETF Acc
IE00BFNM3F38,SLMD.DE,iShares MSCI Europe Screened UCITS ETF EUR (Dist)
DE000ETFL482,ELFC.DE,Deka EURO iSTOXX ex Fin Dividend+ UCITS ETF
LU1834987890,LIGS.DE,Amundi STOXX Europe 600 Industrials UCITS ETF Acc
IE00BK72HH44,4UB9.DE,UBS MSCI World Socially Responsible UCITS ETF USD dis
IE00B9M04V95,EMBC.SW,iShares J.P. Morgan $ EM Bond CHF Hedged UCITS ETF (Dist)
LU1127514245,XD5D.L,Xtrackers MSCI EMU UCITS ETF
IE00BYXVGY31,FUSA.DE,Fidelity US Quality Income UCITS ETF Acc
LU1169820997,UKCHF.SW,UBS MSCI United Kingdom UCITS ETF hCHF acc
IE000PJL7R74,PAUM.DE,Invesco MSCI Emerging Markets ESG Climate Paris Aligned UCITS ETF USD Acc
LU0677077884,XUEM.DE,Xtrackers II J.P. Morgan USD Emerging Markets Bond UCITS ETF 2D
LU1589327680,EURCHA.SW,UBS Core MSCI Europe UCITS ETF hCHF acc
DE000A0Q4R69,EXIA.DE,iShares DAX ESG UCITS ETF (DE)
IE0000ZVYDH0,WELA.DE,Amundi MSCI ACWI SRI Climate Paris Aligned UCITS ETF DR - USD (A)
IE00BVXC4854,WTDX.DE,WisdomTree Japan Equity UCITS ETF - USD Hedged
DE000A2UDH55,XSLE.DE,XTrackers ETC PLC             E
IE00BYQCZD50,DXJA.L,WisdomTree Japan Equity UCITS ETF - USD Hedged Acc
IE00BMTX2B82,IAEA.AS,iShares AEX UCITS ETF
LU2099296274,GHYEH.MI,Amundi Global High Yield Corporate Bond ESG Monthly Hedged to EUR Acc
LU1574142243,STXH.DE,Amundi Core Stoxx Europe 600 UCITS ETF EUR Hedged Dist
LU2082997789,INDU.DE,Amundi STOXX Europe 600 Industrials UCITS ETF Dist
IE00BP2C1S34,HPAU.DE,HSBC ETFs PLC - HSBC MSCI USA Climate Paris Aligned UCITS ETF
IE000LSRKCB4,SPQB.DE,Global X S&P 500 Quarterly Buffer UCITS ETF
LU1215454460,UIMY.DE,UBS Factor MSCI EMU Low Volatility UCITS ETF EUR dis
IE0001VDDL68,GB1A.DE,Invesco Global High Yield Corporate Bond ESG Climate Transition UCITS ETF Acc
IE00BKS2X200,FGOV.L,First Trust Low Duration Global Government Bond UCITS ETF Class B GBP Distributing
LU0274211480,DBXD.DE,Xtrackers DAX UCITS ETF 1C
IE00BHZPJ015,EDM4.DE,iShares MSCI EMU CTB Enhanced ESG UCITS ETF EUR Acc
LU1681042609,CEUG.DE,Amundi MSCI Europe ESG Broad Transition - UCITS ETF DR - EUR (C)
LU0950674332,SEAC.DE,UBS MSCI World Socially Responsible UCITS ETF USD acc
LU1681042864,ACU2.DE,Amundi PEA MSCI USA ESG Selection UCITS ETF - EUR
IE00BHZPHZ28,EMNE.DE,iShares MSCI EMU CTB Enhanced ESG UCITS ETF EUR Inc
IE00BNC0M913,AW1H.DE,UBS MSCI EMU Universal UCITS ETF EUR acc
LU1349386927,XDDA.DE,Xtrackers DAX UCITS ETF 1D
IE00BYV1Y969,FUSU.DE,Fidelity US Quality Income UCITS ETF EUR Hedged Acc
LU1691909508,VOOM.DE,Amundi Global Gender Equality ETF Accumulation
FR0012399772,MSEX.L,Amundi EURO STOXX 50 II UCITS ETF GBP Hedged Acc
IE0006QX3Y11,OP8E.DE,Ossiam Bloomberg Canada PAB UCITS ETF 1A EUR Acc
IE000XFORJ80,HP2A.DE,HSBC ETFs-H.M.A.A.P.e-J.C.P.A.R
IE00BYML9W36,D500.DE,Invesco S&P 500 UCITS ETF (Dist)
DE0005933931,EXS1.DE,iShares Core DAX UCITS ETF (DE) EUR (Acc)
LU0629459743,UIMM.DE,UBS MSCI World Socially Responsible UCITS ETF USD dis
DE000ETFL011,EL4A.DE,Deka DAX UCITS ETF
IE00BK5LYT47,6PSE.DE,Invesco MSCI USA UCITS ETF Inc
LU2109787551,SADM.DE,Amundi MSCI Emerging Markets ESG Selection - UCITS ETF DR (C)
DE000ETFL060,EL4F.DE,Deka DAX (ausschüttend) UCITS ETF
IE00BM67HQ30,XDWU.DE,Xtrackers MSCI World Utilities UCITS ETF 1C
IE00BKM4H312,QDVD.DE,iShares MSCI USA Quality Dividend Advanced UCITS ETF USD (Dist)
LU2069380306,OG35.DE,Ossiam Euro Government Bonds 3-5Y Carbon Reduction
IE000IIED424,OP7E.DE,Ossiam Bloomberg USA PAB UCITS ETF - 1A EUR Acc
IE00BGV5VM45,XUEK.DE,Xtrackers S&P Europe ex UK UCITS ETF 1D
FR0011758085,0XCK.IL,LYXOR FTSE ITALIA MID CAP PIR (
DE000A2QP331,EXIC.DE,iShares Core DAX UCITS ETF (DE) EUR (Dist)
IE000ZWSN3F7,GB1D.DE,Invesco Global High Yield Corporate Bond ESG Climate Transition UCITS ETF Dis
IE000JHYO4T6,AW1Q.DE,UBS MSCI Japan Climate Paris Aligned UCITS ETF ir-hEUR acc
IE00BJXT3L85,USSRIC.SW,UBS MSCI USA Socially Responsible UCITS ETF hCHF acc
JE00B6SV8B36,XFRM.L,"XFRM.L,0P0000Z2CB,0"
IE00BYZK4552,2B76.DE,iShares Automation & Robotics UCITS ETF
IE00BF4G7183,JREE.DE,JPMorgan ETFs (Ireland) ICAV - Europe Research Enhanced Index Equity Active UCITS ETF - EUR (acc)
LU2611732046,C001.DE,Amundi Index - Amundi Dax UCITS
FR0010655712,CG1G.DE,Amundi ETF DAX UCITS ETF DR
LU0252633754,LYY7.DE,Amundi DAX III UCITS ETF
IE00BCHWNT26,XUFN.DE,Xtrackers MSCI USA Financials UCITS ETF 1D
IE00BYXZ2585,0Y8Z.L,ISHARES MSCI EMU UCITS ETF EUR 
IE00BP3QZD73,IS3T.DE,iShares MSCI World Mid-Cap Equal Weight UCITS ETF
IE000RUF4QN8,EQQD.DE,Invesco NASDAQ-100 Swap UCITS ETF Inc
IE00BDFJYP58,WIAU.L,iShares Fallen Angels High Yield Corp Bond UCITS ETF USD (Acc)
IE00BLRPQP15,EMA5.DE,L&G Emerging Markets Government Bond (USD) 0-5 Year Screened UCITS ETF USD Distributing
LU2023678282,DRUP.DE,Amundi MSCI Disruptive Technology UCITS ETF Acc
LU1681042948,CU2U.PA,Amundi PEA MSCI USA ESG Selection UCITS ETF - USD
IE000C17QP01,FHYG.L,Fidelity Global HY Corp Bond Research Enhanced PAB UCITS ETF Acc GBP Hedged
IE00BMP3HG27,UBUM.DE,UBS S&P Dividend Aristocrats ESG Elite UCITS ETF USD dis
IE000WGK3YY5,JRED.DE,JPMorgan ETFs (Ireland) ICAV - Europe Research Enhanced Index Equity Active UCITS ETF - EUR (dist)
LU1829218822,CBEF.MI,Amundi EUR Corporate Bond ex-Financials ESG UCITS ETF Acc
LU2099295466,GHYE.MI,Amundi Glb HY Corp Bd ESG $ Acc
IE000V93BNU0,PAUD.DE,IMII-MSCI W.ESG Cl.Par.Al.ETF R
IE000YICM5P9,SDIU.L,Global X SuperDividend UCITS ETF USD Cap
IE000O0KDG23,HPAU.DE,HSBC ETFs PLC - HSBC MSCI USA Climate Paris Aligned UCITS ETF
IE00BKX55S42,VERX.DE,Vanguard FTSE Developed Europe ex UK UCITS ETF Distributing
IE00BK5BQY34,VERE.DE,Vanguard FTSE Developed Europe ex UK UCITS ETF Accuimulation
LU1681045024,AMEL.DE,Amundi Index Solutions - Amundi MSCI Em Latin America UCITS ETF-C EUR
IE00BJXT3B87,4UBK.DE,UBS MSCI USA Socially Responsible UCITS ETF USD dis
IE00BYM31M36,QDVQ.DE,iShares Fallen Angels High Yield Corp Bond UCITS ETF USD (Dist)
IE00BWZN1T31,CEBP.DE,iShares VII PLC - iShares MSCI EMU USD Hedged ETF Acc
IE00BJQRDL90,ESGE.DE,Invesco MSCI Europe Universal Screened UCITS ETF
IE00BZ56RD98,DGRW.L,WisdomTree US Quality Dividend Growth UCITS ETF
LU2090062436,LDAX.DE,Amundi DAX II UCITS ETF Dist
LU1273641503,USSRS.SW,UBS MSCI USA Socially Responsible UCITS ETF hCHF acc
IE00BDGN9Z19,XMVE.DE,Xtrackers MSCI EMU Screened UCITS ETF 1D
IE00BFD26097,EFPX.MI,First Trust IPOX Europe Equity Opportunities UCITS ETF
IE00BHZPJ676,EMNU.DE,iShares MSCI Europe CTB Enhanced ESG UCITS ETF EUR Inc
IE00BHZPJ783,EDM6.DE,iShares MSCI Europe CTB Enhanced ESG UCITS ETF EUR Acc
IE00BG370F43,XZEM.DE,Xtrackers MSCI Emerging Markets ESG UCITS ETF 1C
IE00B9CQXS71,ZPRG.DE,State Street SPDR S&P Global Dividend Aristocrats UCITS ETF
IE00BFXR5V83,ETLN.DE,L&G Europe ex UK Equity UCITS ETF
IE00B0M62Y33,IAEX.AS,iShares AEX UCITS ETF EUR (Dist)
LU0879397742,UEFY.DE,UBS SBI Foreign AAA-BBB 1-5 ESG UCITS ETF CHF dis
IE00BJXT3C94,4UBI.DE,UBS MSCI USA Socially Responsible UCITS ETF USD acc
IE00BJSFR200,HYLE.DE,iShares Global High Yield Corp Bond UCITS ETF
IE0005YK6564,U3O8.DE,Sprott Uranium Miners UCITS ETF Accumulating
LU1390062245,EUIN.DE,Amundi US Inflation Expectations 10Y UCITS ETF Acc
IE00BKT6VQ12,CYBE.AS,iShares China CNY Bond UCITS ETF EUR Hedged Acc
IE00BGJWWV33,EIB5.DE,Invesco Euro Government Bond 3-5 Year UCITS ETF
IE00B9KNR336,ZPRA.DE,State Street SPDR S&P Pan Asia Dividend Aristocrats UCITS ETF
IE000TZT3JJ0,JUKE.L,JPMorgan ETFs (Ireland) ICAV - UK Equity Core Active UCITS ETF GBP Inc
IE000VSFIC94,CBU1.DE,iShares Broad $ High Yield Corp Bond UCITS ETF
LU2240851688,DECD.DE,Amundi DAX 50 ESG UCITS ETF DR - EUR (C)
IE00BYX5K108,MXUK.DE,Invesco MSCI Europe ex-UK UCITS ETF
LU1650488494,LYQ3.DE,Amundi Euro Government Bond 3-5Y UCITS ETF Acc
IE00BF8HV600,STHE.MI,PIMCO Advantage US Short-Term High Yield Corporate Bond UCITS ETF Inc EUR Hedged
LU0629460089,UIMP.DE,UBS MSCI USA Socially Responsible UCITS ETF USD dis
LU1169821458,UKUSD.SW,UBS MSCI United Kingdom UCITS ETF hUSD acc
IE00BMZ17W23,UEEA.DE,iShares MSCI World SRI UCITS ETF EUR Hedged (Dist)
IE00BG143G97,VGER.DE,Vanguard Germany All Cap UCITS ETF EUR Distributing
IE00BCLWRF22,IS3G.DE,iShares MSCI EMU Large Cap UCITS ETF EUR (Acc)
FR0012399731,MSEC.SW,Amundi EURO STOXX 50 II UCITS ETF CHF Hedged Acc
IE00B94ZB998,SMLP.DE,Invesco Morningstar US Energy Infrastructure MLP UCITS ETF
IE00BF51K132,EMSB.DE,Invesco Emerging Markets USD Bond UCITS ETF
LU1645385839,SEAA.DE,UBS J.P. Morgan USD EM Diversified Bond 1-5 UCITS ETF USD dis
LU1650488817,EGV5.DE,Amundi Euro Government Bond 3-5Y UCITS ETF Dist
IE00BG04LT92,XUHE.DE,Xtrackers USD High Yield Corporate Bond UCITS ETF 2C EUR Hedged
IE00BL0BLZ15,JHYU.L,JPM Global High Yield Corporate Bond Multi-Factor Active UCITS ETF - USD Hedged (acc)
IE00B1YZSC51,IQQY.DE,iShares Core MSCI Europe UCITS ETF EUR (Dist)
DE0005933956,EXW1.DE,iShares Core EURO STOXX 50 UCITS ETF (DE)
IE00B53L3W79,SXRT.DE,iShares VII PLC - iShares Core EURO STOXX 50 ETF EUR Acc
LU0380865021,XESC.DE,Xtrackers Euro Stoxx 50 UCITS ETF 1C
LU0274211217,XESX.DE,Xtrackers Euro Stoxx 50 UCITS ETF 1D
JE00B1VS3333,PHAG.MI,WisdomTree Physical Silver
IE00B1FZS681,IBCN.DE,iShares € Govt Bond 3-5yr UCITS ETF EUR (Dist)
IE00B4JNQZ49,QDVH.DE,iShares S&P 500 Financials Sector UCITS ETF USD (Acc)
IE00BCBJG560,ZPRS.DE,State Street SPDR MSCI World Small Cap UCITS ETF
IE00B4K6B022,H4ZA.DE,HSBC EURO STOXX 50 UCITS ETF
DE000ETFL029,EL4B.DE,Deka EURO STOXX 50 UCITS ETF
IE00BYYHSQ67,QDVW.DE,iShares MSCI World Quality Dividend Advanced UCITS ETF USD (Dist)
FR0012740983,ETBB.DE,BNP Paribas Easy Euro Stoxx 50 UCITS ETF EUR C/D
FR0012739431,ETDD.DE,BNP Paribas Easy Euro Stoxx 50 UCITS ETF EUR C
LU0136234068,UIM1.DE,UBS EURO STOXX 50 UCITS ETF EUR dis
IE000MWUQBJ0,H4ZZ.DE,HSBC EURO STOXX 50 UCITS ETF  R
IE00BZ56RG20,WTDM.DE,WisdomTree US Quality Dividend Growth UCITS ETF - USD Acc
IE00BDR5HM97,XUHY.DE,Xtrackers USD High Yield Corporate Bond UCITS ETF 1D
LU1953136527,EMEC.DE,BNP Paribas Easy ECPI Circular Economy Leaders UCITS ETF Cap
IE00BYQCZN58,WTIZ.DE,WisdomTree Japan Equity UCITS ETF - USD Acc
IE00B42Q4896,XLFS.MI,Invesco Financials S&P US Select Sector UCITS ETF
LU1645380368,FRC3.DE,UBS Core BBG Euro Inflation Linked Bond 1-10 UCITS ETF EUR Dis
LU1291109533,GSCU.PA,BNP Paribas Easy Energy & Metals Enhanced Roll UCITS ETF USD Cap
LU1291109616,GSDE.DE,BNP Paribas Easy Energy & Metals Enhanced Roll
IE00BF0V4615,UD06.L,UBS BBG Commodity CMCI SF UCITS ETF hGBP acc
IE00BF2B0P08,FLXU.DE,Franklin U.S. Equity UCITS ETF
IE00BQN1KC32,IEFS.L,iShares Edge MSCI Europe Size Factor UCITS ETF EUR (Acc)
IE00BJXT3G33,4UBD.DE,UBS MSCI USA Socially Responsible UCITS ETF hEUR acc
IE000IM4K4K2,FLRA.DE,"Franklin AI, Metaverse and Blockchain UCITS ETF USD Acc"
LU1221102491,XDCH.SW,Xtrackers DAX ESG Screened UCITS ETF 4C CHF Hedged
IE00BMDBMW94,ESGX.DE,Invesco Markets II plc - Invesco MSCI Europe Ex UK Universal Screened UCITS ETF
LU1645386217,SHEMC.SW,UBS J.P. Morgan USD EM Diversified Bond 1-5 UCITS ETF hCHF acc
IE00BG88WL21,COMS.SW,WisdomTree Enhanced Commodity UCITS ETF - CHF Hedged Acc
IE000783LRG9,JRZD.DE,JPM Eurozone Research Enhanced Index Equity Active UCITS ETF - EUR (dis)
IE000XG0ZRI7,GB1E.DE,Invesco Global High Yield Corporate Bond ESG Climate Transition UCITS ETF EUR PfHdg Acc
LU0820950128,XLIQ.DE,Xtrackers II EUR Covered Bond Swap UCITS ETF 1C
BGPLWIG04173,PLX.DE,Expat Poland WIG20 UCITS ETF
IE00BHZPJ890,OM3L.DE,iShares MSCI USA CTB Enhanced ESG UCITS ETF USD Inc
LU1681047236,V50A.DE,Amundi Core EURO STOXX 50 UCITS ETF EUR Acc
LU1681040223,AME6.DE,Amundi Index Solutions - AMUNDI STOXX EUROPE 600 ESG - UCITS ETF DR - EUR (C)
IE00B60SWX25,SC0D.DE,Invesco EURO STOXX 50 UCITS ETF
DE000A0H08F7,EXV8.DE,iShares STOXX Europe 600 Construction & Materials UCITS ETF (DE)
LU1681047319,V50D.DE,Amundi Core EURO STOXX 50 UCITS ETF EUR Dist
LU0292097747,XASX.DE,Xtrackers - Xtrackers MSCI UK ESG UCITS ETF 1D
IE00BSPLC298,ZPRX.DE,State Street SPDR MSCI Europe Small Cap Value Weighted UCITS ETF EUR Acc
IE00BWBXM500,ZPDF.DE,State Street SPDR S&P U.S. Financials Select Sector UCITS ETF
IE00BVZ6SQ11,STYC.L,PIMCO Advantage US Short-Term High Yield Corporate Bond UCITS ETF USD Acc
IE00BMDFDY08,UEEF.DE,iShares $ High Yield Corp Bond ESG SRI UCITS ETF EUR Hedged (Acc)
DE000ETFL599,D6RA.DE,Deka MSCI EUR Corporates Climate Change ESG CTB UCITS ETF
IE00B8CJW150,SMLD.DE,Invesco Morningstar US Energy Infrastructure MLP UCITS ETF (Dist)
IE00B99FL386,SYBK.DE,State Street SPDR Bloomberg U.S. High Yield Corporate Scored UCITS ETF
LU1547516291,EMEH.DE,BNP Paribas Easy Energy & Metals Enhanced Roll UCITS ETF RH EUR Cap
IE00B2QWDR12,ISFE.L,iShares MSCI AC Far East ex-Japan Small Cap UCITS ETF USD (Dist)
IE00B5B5TG76,S6X0.DE,Invesco EURO STOXX 50 UCITS ETF (Dist)
IE00BWC52G65,STHC.SW,PIMCO Advantage US Short-Term High Yield Corporate Bond UCITS ETF CHF (Hedged) Acc
IE00BG21M733,VRPS.MI,Invesco Variable Rate Preferred Shares UCITS ETF
LU0460391906,XDBG.L,Xtrackers Bloomberg Commodity ex-Agriculture & Livestock Swap UCITS ETF 3C GBP Hedged
IE00BLB2GT26,MODU.AS,iShares Moderate Portfolio UCITS ETF USD Hedged (Acc)
IE000LRRPK60,GGRB.L,WisdomTree Global Quality Dividend Growth UCITS ETF - GBP Hedged
IE000P334X90,JREX.L,JPM AC Asia Pacific ex Japan Research Enhanced Index Equity Active UCITS ETF USD Distribution
LU0274209237,XMEU.DE,Xtrackers MSCI Europe UCITS ETF 1C
FR0007054358,LYSX.DE,Amundi EURO STOXX 50 II UCITS ETF
IE00B2NPKV68,IUS7.DE,iShares J.P. Morgan $ EM Bond UCITS ETF USD (Dist)
IE00BYXYYK40,IS02.DE,iShares J.P. Morgan $ EM Bond UCITS ETF USD (Acc)
IE00B14X4N27,IQQU.DE,iShares MSCI Europe ex-UK UCITS ETF EUR (Dist)
IE00BKLTRN76,DELF.DE,L&G MSCI Europe Climate Pathway UCITS ETF
LU2059756325,CMUD.PA,Amundi MSCI EMU ESG Selection - UCITS ETF DR - EUR (D)
IE000GOJO2A3,V3PA.DE,Vanguard ESG Developed Asia Pacific All Cap UCITS ETF USD Accumulating
LU1280303014,UET1.DE,UBS MSCI USA Socially Responsible UCITS ETF hEUR dis
LU1242369327,XIEE.DE,Xtrackers MSCI Europe UCITS ETF 1D
GB00B15KY328,SLVR.L,WisdomTree Silver
IE00BYT5CW92,CCXAS.SW,UBS CMCI ex-Agriculture SF UCITS ETF hCHF acc
IE0008T6IUX0,V3PL.DE,Vanguard ESG Developed Asia Pacific All Cap UCITS ETF USD Income
IE00BG0SSC32,FDNE.AS,First Trust Dow Jones Internet UCITS ETF Class A USD
IE00B5MTY309,SC01.DE,Invesco STOXX Europe 600 Optimised Construction & Materials UCITS ETF
IE00BG0NY640,ICFP.DE,Invesco MSCI Europe Catholic Principles UCITS ETF
IE00BG88WG77,WTEH.DE,WisdomTree Enhanced Commodity UCITS ETF - EUR Hedged Acc
IE00B50XJX92,UEQ3.DE,UBS CMCI Composite SF UCITS ETF hGBP acc
IE000W6L2AI3,XCEU.DE,Xtrackers MSCI EMU Climate Transition UCITS ETF 1C EUR
